"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","condition","descriptor","pleasant_rating","unpleasant_rating","arousal_rating"
"null","<h2 style=""color:white; text-align:center;"">How arousing/exciting?</h2> <img class='center' style='height: 300px; width=450px;' src='stim/2205.bmp'><img class='center' src='scale/ArousalScale3.jpg'>","null","html-keyboard-response","20","20041","0.0-2.0-9.0","","","","","",""
"null","<div style=""color:white; font-size:60px;"">+</div>","null","html-keyboard-response","21","21046","0.0-2.0-0.1","fixation","","","","",""
"null","","null","html-keyboard-response","22","24049","0.0-2.0-1.1","","neutral","man","","",""
"701.4349999990372","<h2 style=""color:white; text-align:center;"">How pleasant?</h2> <img class='center' style='height: 300px; width=450px;' src='stim/2190.bmp'><img class='center' src='scale/BlankScalePleasant.png'>","52","html-keyboard-response","23","24752","0.0-2.0-2.1","pleasant","","","4","",""
"null","<h2 style=""color:white; text-align:center;"">How pleasant?</h2> <img class='center' style='height: 300px; width=450px;' src='stim/2190.bmp'><img class='center' src='scale/PleasantScale4.jpg'>","null","html-keyboard-response","24","26755","0.0-2.0-3.1","","","","","",""
"null","","null","html-keyboard-response","25","29758","0.0-2.0-4.1","","neutral","man","","",""
"1246.0150000006252","<h2 style=""color:white; text-align:center;"">How unpleasant?</h2> <img class='center' style='height: 300px; width=450px;' src='stim/2190.bmp'><img class='center' src='scale/BlankScaleUnpleasant.png'>","50","html-keyboard-response","26","31005","0.0-2.0-5.1","unpleasant","","","","2",""
"null","<h2 style=""color:white; text-align:center;"">How unpleasant?</h2> <img class='center' style='height: 300px; width=450px;' src='stim/2190.bmp'><img class='center' src='scale/UnpleasantScale2.jpg'>","null","html-keyboard-response","27","33009","0.0-2.0-6.1","","","","","",""
"null","","null","html-keyboard-response","28","36012","0.0-2.0-7.1","","neutral","man","","",""
"575.2850000026228","<h2 style=""color:white; text-align:center;"">How arousing/exciting?</h2> <img class='center' style='height: 300px; width=450px;' src='stim/2190.bmp'><img class='center' src='scale/BlankScaleArousal.png'>","53","html-keyboard-response","29","36589","0.0-2.0-8.1","arousal","","","","","5"
"null","<h2 style=""color:white; text-align:center;"">How arousing/exciting?</h2> <img class='center' style='height: 300px; width=450px;' src='stim/2190.bmp'><img class='center' src='scale/ArousalScale5.jpg'>","null","html-keyboard-response","30","38595","0.0-2.0-9.1","","","","","",""
"null","<div style=""color:white; font-size:60px;"">+</div>","null","html-keyboard-response","31","39599","0.0-2.0-0.2","fixation","","","","",""
"null","","null","html-keyboard-response","32","42601","0.0-2.0-1.2","","positive","puppies","","",""
"557.3650000005728","<h2 style=""color:white; text-align:center;"">How pleasant?</h2> <img class='center' style='height: 300px; width=450px;' src='stim/1710.bmp'><img class='center' src='scale/BlankScalePleasant.png'>","53","html-keyboard-response","33","43160","0.0-2.0-2.2","pleasant","","","5","",""
"null","<h2 style=""color:white; text-align:center;"">How pleasant?</h2> <img class='center' style='height: 300px; width=450px;' src='stim/1710.bmp'><img class='center' src='scale/PleasantScale5.jpg'>","null","html-keyboard-response","34","45166","0.0-2.0-3.2","","","","","",""
"null","","null","html-keyboard-response","35","48169","0.0-2.0-4.2","","positive","puppies","","",""
"557.2250000004715","<h2 style=""color:white; text-align:center;"">How unpleasant?</h2> <img class='center' style='height: 300px; width=450px;' src='stim/1710.bmp'><img class='center' src='scale/BlankScaleUnpleasant.png'>","53","html-keyboard-response","36","48728","0.0-2.0-5.2","unpleasant","","","","5",""
"null","<h2 style=""color:white; text-align:center;"">How unpleasant?</h2> <img class='center' style='height: 300px; width=450px;' src='stim/1710.bmp'><img class='center' src='scale/UnpleasantScale5.jpg'>","null","html-keyboard-response","37","50734","0.0-2.0-6.2","","","","","",""
"null","","null","html-keyboard-response","38","53737","0.0-2.0-7.2","","positive","puppies","","",""
"837.8549999979441","<h2 style=""color:white; text-align:center;"">How arousing/exciting?</h2> <img class='center' style='height: 300px; width=450px;' src='stim/1710.bmp'><img class='center' src='scale/BlankScaleArousal.png'>","53","html-keyboard-response","39","54576","0.0-2.0-8.2","arousal","","","","","5"
"null","<h2 style=""color:white; text-align:center;"">How arousing/exciting?</h2> <img class='center' style='height: 300px; width=450px;' src='stim/1710.bmp'><img class='center' src='scale/ArousalScale5.jpg'>","null","html-keyboard-response","40","56581","0.0-2.0-9.2","","","","","",""
"null","<p style='color:white;'>You have completed this task. Please wait for the experimenter to continue.</p><p style='color:white;'>Data Saving...Do not close this window until the text dissapears.”</p>","null","html-keyboard-response","41","66585","0.0-3.0","","","","","",""
